time_resolution,quote_currency,cointegration_test,adf_threshold,distance_threshold,train_window,test_window,model_type,spread_type,rolling_window,signal_logic,signal_scaled_enter,signal_discrete_enter,signal_discrete_exit,signal_stop,signal_reenter,signal_reenter_threshold,pair_allocation,pair_allocation_scaling,overall_return
86400,BTC,distance,-2.1,6,13d 0H 0M 0S,16d 0H 0M 0S,raw,rolling,8,discrete,3,1.15,0.45,6.35,FALSE,2,weighted,1.9,0.8675081162030829
14400,USDT,eg,-2.35,18,21d 0H 0M 0S,3d 0H 0M 0S,raw,rolling,126,discrete,3,3,0.9,6.5,FALSE,0.1,scaled,1.55,0.8673503904169738
7200,BTC,eg,-3.6,12,48d 0H 0M 0S,5d 0H 0M 0S,raw,rolling,276,scaled,4,2.55,0,6.9,FALSE,0.2,scaled,1,0.8671731924438182
1800,BTC,distance,-1.85,18,7d 0H 0M 0S,52d 0H 0M 0S,raw,rolling,336,discrete,3,2.85,0.35000000000000003,6.9,FALSE,0.55,scaled,1.85,0.8669389401857414
1800,BTC,distance,-3.4000000000000004,22,21d 0H 0M 0S,40d 0H 0M 0S,log,rolling,1008,discrete,4,1.55,0.1,3.9,FALSE,0.75,weighted,1.9500000000000002,0.8666440916115125
86400,BTC,eg,-3.45,14,10d 0H 0M 0S,7d 0H 0M 0S,raw,fixed,10,scaled,2,2.3,1,4.05,TRUE,0.1,weighted,1.9500000000000002,0.8664084977128336
300,BTC,distance,-1.9500000000000002,4,20d 0H 0M 0S,56d 0H 0M 0S,log,rolling,2880,discrete,3,2.6,1,3.05,TRUE,1.1,scaled,1.65,0.866235026860643
7200,BTC,eg,-3.4000000000000004,26,58d 0H 0M 0S,36d 0H 0M 0S,raw,fixed,156,scaled,4,1.3,0.6000000000000001,5,FALSE,0.25,equal,1.1,0.8661679763909915
900,USDT,eg,-1.25,16,13d 0H 0M 0S,35d 0H 0M 0S,log,rolling,1248,scaled,3,1.8,0.15000000000000002,4.35,FALSE,1.75,weighted,1,0.8659673091078559
900,BTC,distance,-2.25,26,22d 0H 0M 0S,18d 0H 0M 0S,raw,rolling,2112,scaled,2,1.4,0.1,4.1,TRUE,1.05,equal,1.4,0.8656163818643026
7200,USDT,distance,-2.5,16,35d 0H 0M 0S,14d 0H 0M 0S,raw,rolling,396,discrete,3,2.6,0.5,6.45,FALSE,0.30000000000000004,equal,1.25,0.8653440012568856
7200,USDT,distance,-3.25,28,45d 0H 0M 0S,33d 0H 0M 0S,log,fixed,540,discrete,4,2.9000000000000004,0,6.5,FALSE,0.55,scaled,1.15,0.8651415983643321
14400,USDT,eg,-1.45,24,6d 0H 0M 0S,43d 0H 0M 0S,raw,rolling,36,discrete,2,2.8,0.8500000000000001,5.9,TRUE,1,weighted,1.6,0.8651116270912935
300,USDT,distance,-3.4000000000000004,24,26d 0H 0M 0S,27d 0H 0M 0S,raw,rolling,2016,discrete,2,2.45,0.05,3.65,TRUE,0.45,scaled,1.05,0.8648013702956686
900,USDT,distance,-3.5500000000000003,16,7d 0H 0M 0S,29d 0H 0M 0S,raw,fixed,672,scaled,2,2.3,0.55,6.15,TRUE,1.6,weighted,2,0.8637952789256597
86400,BTC,distance,-1.8,20,14d 0H 0M 0S,48d 0H 0M 0S,log,rolling,14,scaled,3,2.9000000000000004,0.2,5.550000000000001,TRUE,1.7000000000000002,equal,2,0.8637630482649579
900,USDT,eg,-2.3,10,25d 0H 0M 0S,36d 0H 0M 0S,raw,fixed,2016,scaled,4,2.05,1,6.15,TRUE,1.6,equal,2,0.8636459446155169
86400,USDT,eg,-3.45,20,26d 0H 0M 0S,49d 0H 0M 0S,raw,rolling,26,discrete,4,1.9,0.15000000000000002,6.6,TRUE,1.3,weighted,1.05,0.8635745040810836
14400,BTC,distance,-2.6,6,10d 0H 0M 0S,38d 0H 0M 0S,log,rolling,60,discrete,3,1.8,0.9500000000000001,6.25,FALSE,0.2,weighted,1.05,0.8628621581035294
1800,BTC,eg,-1.4,14,53d 0H 0M 0S,57d 0H 0M 0S,raw,rolling,2544,discrete,4,1.45,0.6000000000000001,4.5,TRUE,0.5,scaled,1.8,0.8626843517853807
1800,BTC,eg,-1.7000000000000002,28,27d 0H 0M 0S,39d 0H 0M 0S,raw,fixed,1296,scaled,3,2,0.15000000000000002,5.9,FALSE,0.30000000000000004,weighted,1.9,0.8626835320585032
7200,BTC,eg,-1.35,26,56d 0H 0M 0S,9d 0H 0M 0S,log,rolling,240,scaled,4,3,0.8500000000000001,4.2,TRUE,0.30000000000000004,weighted,1.3,0.8625065082300645
7200,BTC,distance,-1.8,12,23d 0H 0M 0S,52d 0H 0M 0S,raw,rolling,228,discrete,4,2.4000000000000004,0.65,4.8,TRUE,0.15000000000000002,weighted,1.3,0.8624434944362412
7200,BTC,distance,-2.35,10,35d 0H 0M 0S,7d 0H 0M 0S,log,fixed,420,scaled,4,1,0.9,3.4,FALSE,0.65,weighted,1.9,0.8624416919409649
1800,BTC,eg,-2.05,20,3d 0H 0M 0S,31d 0H 0M 0S,raw,fixed,144,discrete,4,2.1,0.6000000000000001,3.6,TRUE,0.75,scaled,1.2,0.8624270042449158
7200,BTC,eg,-3.2,4,13d 0H 0M 0S,22d 0H 0M 0S,log,fixed,156,scaled,3,2.2,0.15000000000000002,5.4,FALSE,1,equal,1.75,0.8623914448095483
86400,USDT,distance,-3.3000000000000003,12,60d 0H 0M 0S,31d 0H 0M 0S,raw,fixed,18,discrete,2,1.6,0.7000000000000001,3.95,FALSE,0.30000000000000004,weighted,1.35,0.8623068052489912
900,USDT,eg,-1.25,10,16d 0H 0M 0S,48d 0H 0M 0S,raw,fixed,1536,discrete,3,1.75,0.15000000000000002,4.8,TRUE,0.65,scaled,1.2,0.8619599828510456
1800,USDT,eg,-1.8,20,32d 0H 0M 0S,23d 0H 0M 0S,log,rolling,912,discrete,3,2.3,0.45,3.75,TRUE,0.6000000000000001,scaled,1.55,0.8619025152785872
1800,BTC,eg,-2.6,22,17d 0H 0M 0S,37d 0H 0M 0S,raw,rolling,816,scaled,3,2.1,0.2,3.5,FALSE,0.9,scaled,1.45,0.8618867944461267
86400,USDT,eg,-1.65,20,8d 0H 0M 0S,38d 0H 0M 0S,log,fixed,8,scaled,3,2.55,0.15000000000000002,5.9,FALSE,2,equal,1.85,0.8618258189057698
14400,BTC,eg,-2.75,10,39d 0H 0M 0S,50d 0H 0M 0S,log,fixed,234,scaled,4,2.4000000000000004,0.7000000000000001,4.25,TRUE,0.6000000000000001,equal,1,0.8618011217654826
1800,BTC,eg,-1.8,8,47d 0H 0M 0S,11d 0H 0M 0S,log,fixed,2256,discrete,3,1.55,0.4,3.55,TRUE,1.8,scaled,1.6,0.8616433429434082
1800,BTC,eg,-2,12,11d 0H 0M 0S,29d 0H 0M 0S,log,fixed,528,scaled,4,1.75,0.4,3,TRUE,1.5,equal,1.55,0.8614951281326464
1800,USDT,distance,-3,26,18d 0H 0M 0S,8d 0H 0M 0S,log,rolling,864,scaled,2,2.5,0.25,4.7,TRUE,1.5,scaled,1.7000000000000002,0.8614214887479514
1800,BTC,eg,-1.1,16,10d 0H 0M 0S,60d 0H 0M 0S,raw,fixed,480,scaled,2,1.3,0.8500000000000001,4.85,FALSE,1.6500000000000001,scaled,1.75,0.8613606696995405
14400,USDT,distance,-3.45,18,6d 0H 0M 0S,14d 0H 0M 0S,log,fixed,36,discrete,2,2.7,0.45,5.550000000000001,TRUE,0.9,scaled,1.6,0.861355650756223
1800,BTC,eg,-1.45,16,29d 0H 0M 0S,33d 0H 0M 0S,raw,fixed,1392,scaled,3,2.55,0.65,5.85,TRUE,0.4,equal,1.55,0.8612684858492482
7200,BTC,eg,-1.25,20,57d 0H 0M 0S,36d 0H 0M 0S,log,rolling,108,scaled,3,1.15,0.55,3.15,FALSE,0.25,scaled,1.4,0.8609785968952764
900,USDT,eg,-1.8,30,40d 0H 0M 0S,11d 0H 0M 0S,log,fixed,2208,discrete,3,1.85,0.25,6,FALSE,0.9500000000000001,scaled,1.5,0.8609510635391865
300,USDT,distance,-3.15,20,18d 0H 0M 0S,40d 0H 0M 0S,log,fixed,5184,discrete,4,2.5,0.55,4.2,FALSE,0.8500000000000001,equal,1.45,0.8608345374376221
1800,USDT,eg,-2.6,12,8d 0H 0M 0S,3d 0H 0M 0S,log,fixed,384,scaled,3,2.95,0.75,4.05,FALSE,1.6500000000000001,scaled,1.75,0.8607007091591576
900,BTC,distance,-2.4000000000000004,22,55d 0H 0M 0S,29d 0H 0M 0S,raw,rolling,5280,scaled,2,1.2,0.45,4.45,FALSE,1,scaled,2,0.8605392266615896
1800,BTC,eg,-2.2,12,22d 0H 0M 0S,58d 0H 0M 0S,raw,fixed,1056,discrete,4,2.6,0.9,6.35,TRUE,1.75,scaled,1.15,0.8601960697959388
1800,USDT,distance,-2.9000000000000004,12,53d 0H 0M 0S,53d 0H 0M 0S,log,rolling,768,discrete,4,1.7000000000000002,0.55,4.8,FALSE,0.75,weighted,1.15,0.859597391448013
900,BTC,distance,-1,30,27d 0H 0M 0S,26d 0H 0M 0S,log,fixed,960,discrete,4,1.8,0.8,4.2,FALSE,1.1,equal,1.6,0.8595159887312516
14400,USDT,eg,-1.6,8,22d 0H 0M 0S,43d 0H 0M 0S,log,fixed,114,discrete,4,2.3,0.5,4.8,FALSE,0.25,weighted,1,0.8591270093888498
900,USDT,eg,-2.9000000000000004,24,4d 0H 0M 0S,46d 0H 0M 0S,raw,fixed,384,scaled,3,2.6,0.65,3.15,TRUE,0.55,equal,1.25,0.8583867242039926
14400,BTC,distance,-1.8,12,25d 0H 0M 0S,6d 0H 0M 0S,raw,rolling,72,discrete,3,2.5,0.30000000000000004,3.3,FALSE,1.25,scaled,1.9,0.8581998502964403
1800,USDT,eg,-2.6500000000000004,18,41d 0H 0M 0S,34d 0H 0M 0S,raw,fixed,1968,discrete,2,2.1,0.4,6.050000000000001,TRUE,0.9500000000000001,scaled,1.4,0.858085807694504
1800,BTC,distance,-2.2,26,23d 0H 0M 0S,34d 0H 0M 0S,log,fixed,1104,scaled,3,2.25,0.35000000000000003,5.65,FALSE,0.65,scaled,1.2,0.8580428713887275
900,USDT,distance,-3.95,16,22d 0H 0M 0S,27d 0H 0M 0S,log,rolling,2112,scaled,2,1.05,0.55,6.6,FALSE,0.4,scaled,1.9500000000000002,0.8579246348021468
14400,USDT,eg,-2.2,4,60d 0H 0M 0S,24d 0H 0M 0S,log,rolling,312,scaled,2,2.5,0.55,6.45,FALSE,0.35000000000000003,scaled,1.9500000000000002,0.8578426522861292
1800,USDT,eg,-2.9000000000000004,24,18d 0H 0M 0S,6d 0H 0M 0S,log,rolling,864,discrete,2,1.35,0.15000000000000002,5.300000000000001,TRUE,0.05,weighted,1.15,0.8574231069170449
14400,BTC,distance,-2,18,49d 0H 0M 0S,41d 0H 0M 0S,log,fixed,102,discrete,4,1.5,0.25,3.55,TRUE,0.5,equal,1.05,0.8573710970495555
7200,BTC,distance,-2.5,24,26d 0H 0M 0S,32d 0H 0M 0S,log,rolling,312,discrete,4,2.75,0.45,4.05,FALSE,0.65,weighted,1.1,0.8572617305955148
7200,USDT,distance,-1.2,14,37d 0H 0M 0S,46d 0H 0M 0S,log,rolling,444,discrete,3,2.25,0.1,6.15,TRUE,0.35000000000000003,weighted,1.55,0.8572563086425559
900,BTC,eg,-2.75,10,37d 0H 0M 0S,31d 0H 0M 0S,raw,fixed,3168,discrete,3,1.7000000000000002,0.35000000000000003,5.45,FALSE,0.7000000000000001,equal,1.9500000000000002,0.856901528356505
1800,USDT,distance,-3.5500000000000003,12,58d 0H 0M 0S,50d 0H 0M 0S,raw,fixed,2688,discrete,4,1.75,0.4,6.15,FALSE,0.15000000000000002,equal,1.45,0.8563506908611149
14400,BTC,eg,-3.95,24,23d 0H 0M 0S,18d 0H 0M 0S,raw,rolling,138,scaled,2,1.7000000000000002,0.4,4.4,FALSE,0.75,weighted,1.9500000000000002,0.8561060771858812
14400,BTC,eg,-2.45,28,6d 0H 0M 0S,47d 0H 0M 0S,log,rolling,36,scaled,4,1.85,0.8,5.050000000000001,FALSE,0.65,scaled,1.85,0.8559794780750166
14400,BTC,distance,-3.2,6,23d 0H 0M 0S,54d 0H 0M 0S,log,fixed,138,scaled,2,1.9500000000000002,0.8,4.1,FALSE,0.45,weighted,1.3,0.8557073689392829
86400,BTC,eg,-3.45,14,58d 0H 0M 0S,15d 0H 0M 0S,raw,rolling,56,scaled,2,2.85,1,6.1,FALSE,1.1,scaled,1.55,0.8556315475720551
14400,BTC,eg,-2.4000000000000004,26,56d 0H 0M 0S,41d 0H 0M 0S,log,fixed,96,scaled,4,2.1,0.15000000000000002,4.55,TRUE,1.7000000000000002,scaled,1.85,0.8556307404729157
300,USDT,distance,-3.75,16,43d 0H 0M 0S,30d 0H 0M 0S,raw,fixed,10656,discrete,2,1.75,1,5.9,TRUE,0.55,scaled,1.55,0.8554391399425513
900,BTC,distance,-1.35,12,46d 0H 0M 0S,56d 0H 0M 0S,raw,fixed,2976,scaled,2,1,0.9500000000000001,6.15,TRUE,0.05,weighted,1.2,0.8552002652023117
14400,USDT,distance,-1.15,16,19d 0H 0M 0S,15d 0H 0M 0S,log,fixed,114,scaled,4,1.5,0.65,4.05,FALSE,0.9,weighted,1.8,0.8551386482223708
1800,BTC,eg,-1.7000000000000002,10,32d 0H 0M 0S,53d 0H 0M 0S,log,fixed,1344,scaled,4,2.4000000000000004,0.9,5.75,TRUE,0.05,equal,1.15,0.8543570299909732
14400,USDT,distance,-2.55,16,12d 0H 0M 0S,54d 0H 0M 0S,log,fixed,72,scaled,4,1.45,0.7000000000000001,3.8,TRUE,1.6,equal,1.15,0.8543177676574638
900,BTC,eg,-1.85,6,17d 0H 0M 0S,3d 0H 0M 0S,log,fixed,1632,discrete,3,1,0.75,3.35,FALSE,0.5,scaled,1.8,0.8543154915972468
900,USDT,eg,-1.45,24,48d 0H 0M 0S,52d 0H 0M 0S,log,fixed,4608,discrete,3,2.9000000000000004,0.9,6.65,TRUE,1,scaled,2,0.8542750106480228
14400,USDT,distance,-3.4000000000000004,16,51d 0H 0M 0S,10d 0H 0M 0S,raw,fixed,180,discrete,4,2.95,1,5.6,FALSE,1.25,equal,1.3,0.8540194425724501
86400,BTC,distance,-2.6500000000000004,30,13d 0H 0M 0S,30d 0H 0M 0S,raw,rolling,13,discrete,3,1.9,0.25,6.300000000000001,TRUE,1.55,scaled,1.75,0.8538434761424826
7200,BTC,distance,-1.1,30,18d 0H 0M 0S,29d 0H 0M 0S,raw,fixed,204,discrete,2,1.8,0.1,5.15,TRUE,2,equal,1.65,0.8538096654516166
7200,USDT,distance,-3.3000000000000003,20,39d 0H 0M 0S,39d 0H 0M 0S,log,fixed,312,discrete,3,1.65,0.2,5.7,TRUE,1.05,scaled,1.05,0.8537011156152046
7200,USDT,eg,-3.2,4,45d 0H 0M 0S,43d 0H 0M 0S,raw,rolling,228,discrete,3,2.45,0.8,6.2,FALSE,0,weighted,1.8,0.8535293316222021
1800,BTC,distance,-2.5,20,26d 0H 0M 0S,28d 0H 0M 0S,raw,rolling,1248,scaled,4,1.25,0.9,3.1,FALSE,1.7000000000000002,weighted,1.4,0.8535137564474451
900,BTC,distance,-1.5,16,30d 0H 0M 0S,22d 0H 0M 0S,log,fixed,2208,discrete,2,2.75,0.1,4.2,FALSE,2,weighted,1.7000000000000002,0.8534308857476295
14400,BTC,distance,-1.75,10,42d 0H 0M 0S,8d 0H 0M 0S,raw,rolling,24,discrete,3,1.9,0.2,3.25,TRUE,1.7000000000000002,equal,1.3,0.8529092767416758
14400,USDT,eg,-2.8,18,60d 0H 0M 0S,24d 0H 0M 0S,log,rolling,246,discrete,2,1.65,0.9,5.550000000000001,FALSE,0.8,weighted,1.75,0.8525399112554021
1800,BTC,distance,-3.5500000000000003,30,31d 0H 0M 0S,27d 0H 0M 0S,raw,rolling,1488,scaled,4,1.75,0.30000000000000004,6.15,FALSE,1.1,equal,1.15,0.8522311915899509
86400,BTC,eg,-3.7,30,33d 0H 0M 0S,50d 0H 0M 0S,log,fixed,8,scaled,3,2.8,0.35000000000000003,4.05,TRUE,1.7000000000000002,equal,1.9,0.852120256122747
14400,BTC,distance,-2.6500000000000004,16,6d 0H 0M 0S,59d 0H 0M 0S,log,fixed,36,scaled,3,2.55,0.9,4.7,TRUE,0.9500000000000001,equal,1.5,0.8518655204590725
1800,BTC,eg,-1.9500000000000002,28,41d 0H 0M 0S,11d 0H 0M 0S,raw,rolling,1440,discrete,2,2.6,0.65,3.15,FALSE,1.7000000000000002,weighted,2,0.8518440766696449
14400,USDT,distance,-2.95,26,35d 0H 0M 0S,40d 0H 0M 0S,log,rolling,144,scaled,4,2.9000000000000004,0.15000000000000002,6,FALSE,1.9500000000000002,weighted,1.4,0.8516495630905494
14400,USDT,distance,-2.45,14,37d 0H 0M 0S,39d 0H 0M 0S,raw,fixed,54,scaled,2,2.3,0.15000000000000002,3,FALSE,1.6,equal,1.05,0.8515960048087177
86400,USDT,eg,-2.35,4,13d 0H 0M 0S,4d 0H 0M 0S,log,rolling,13,scaled,2,1.35,0.55,6.050000000000001,TRUE,1.3,scaled,1.75,0.851126369059872
1800,BTC,eg,-1.45,10,57d 0H 0M 0S,11d 0H 0M 0S,raw,fixed,1008,discrete,4,2.1500000000000004,0.1,3.6,TRUE,1.1,weighted,1.9500000000000002,0.8504548010401892
300,BTC,eg,-2.1500000000000004,4,18d 0H 0M 0S,42d 0H 0M 0S,raw,fixed,5184,discrete,4,2.8,0.8,6.15,TRUE,0.15000000000000002,weighted,1.2,0.8496651441071054
86400,BTC,distance,-3.35,10,52d 0H 0M 0S,47d 0H 0M 0S,raw,rolling,25,discrete,2,1.7000000000000002,0.45,3.6,FALSE,1.9500000000000002,scaled,1.15,0.8495102144512214
7200,BTC,eg,-2.3,20,52d 0H 0M 0S,56d 0H 0M 0S,raw,fixed,516,discrete,2,1.3,1,6.4,FALSE,1.4000000000000001,equal,1.5,0.8494433442119894
14400,BTC,distance,-1.4,20,56d 0H 0M 0S,12d 0H 0M 0S,raw,fixed,54,discrete,4,2.9000000000000004,0.8500000000000001,4.9,FALSE,0.35000000000000003,equal,1.7000000000000002,0.849023050811934
7200,BTC,eg,-2.3,10,58d 0H 0M 0S,44d 0H 0M 0S,log,fixed,72,scaled,2,2.8,0.25,5.800000000000001,TRUE,2,scaled,1.5,0.8489279173162403
86400,USDT,eg,-3.0500000000000003,18,36d 0H 0M 0S,50d 0H 0M 0S,log,fixed,32,discrete,4,1.6,0.35000000000000003,7,TRUE,0.30000000000000004,scaled,1.8,0.8485038609283816
900,BTC,eg,-1.85,22,5d 0H 0M 0S,23d 0H 0M 0S,raw,fixed,480,scaled,4,1,0.8500000000000001,4.65,FALSE,1.2000000000000002,weighted,1.05,0.8483450693227872
14400,BTC,eg,-1,22,41d 0H 0M 0S,41d 0H 0M 0S,log,rolling,60,discrete,3,2.6500000000000004,0.2,3.75,FALSE,0.1,equal,1.7000000000000002,0.8481170923505742
7200,USDT,eg,-1.8,16,18d 0H 0M 0S,31d 0H 0M 0S,raw,fixed,216,discrete,3,2.7,0.1,7,FALSE,0.5,scaled,1.55,0.8476987479497736
900,USDT,eg,-2.3,24,54d 0H 0M 0S,10d 0H 0M 0S,raw,fixed,3744,discrete,4,1.65,0.4,3.4,TRUE,0.45,equal,1.25,0.8471979074153383
900,USDT,distance,-2,30,28d 0H 0M 0S,55d 0H 0M 0S,raw,fixed,2688,scaled,4,1.9500000000000002,0.1,3.65,FALSE,0.1,equal,1.05,0.8471239710540276
900,USDT,distance,-2,26,10d 0H 0M 0S,38d 0H 0M 0S,raw,fixed,960,scaled,2,2.7,0,6.75,TRUE,0.25,equal,1.5,0.8468239344890295
1800,USDT,distance,-2.05,10,7d 0H 0M 0S,39d 0H 0M 0S,raw,rolling,336,scaled,2,2.3,0.5,3.85,FALSE,1.05,equal,1.7000000000000002,0.8459025372370913
900,USDT,distance,-4,24,55d 0H 0M 0S,13d 0H 0M 0S,raw,rolling,4416,discrete,2,1.5,0.35000000000000003,5,TRUE,0.65,scaled,1.25,0.8455742553703609
900,BTC,eg,-3.95,10,23d 0H 0M 0S,40d 0H 0M 0S,log,fixed,384,scaled,2,2.3,0.9,6.1,FALSE,0.15000000000000002,weighted,1.4,0.8454924283876011
7200,USDT,distance,-2.35,18,13d 0H 0M 0S,37d 0H 0M 0S,raw,fixed,156,discrete,3,2.45,0.45,6.95,FALSE,1.1500000000000001,scaled,1.15,0.8453996296437584
86400,BTC,eg,-3.25,18,28d 0H 0M 0S,44d 0H 0M 0S,log,fixed,5,scaled,2,1.8,0.9,5.85,TRUE,0.7000000000000001,weighted,1.7000000000000002,0.8453437423941056
900,USDT,eg,-2.5,22,6d 0H 0M 0S,22d 0H 0M 0S,raw,fixed,192,discrete,4,2,0.6000000000000001,4.7,TRUE,0.45,weighted,1.4,0.8447855652940915
7200,BTC,eg,-3.1,14,46d 0H 0M 0S,51d 0H 0M 0S,log,fixed,348,discrete,3,1.75,0.1,6.35,FALSE,0.9500000000000001,scaled,1.4,0.8446898161101926
1800,USDT,eg,-3.3000000000000003,20,54d 0H 0M 0S,33d 0H 0M 0S,raw,fixed,864,scaled,2,2.8,0.1,4.2,TRUE,0.1,equal,1.75,0.8446786618326054
900,BTC,eg,-3.25,16,15d 0H 0M 0S,40d 0H 0M 0S,log,fixed,1248,discrete,2,2.8,0.75,5.4,FALSE,0,weighted,1.45,0.8444986393532489
900,BTC,eg,-1.1,4,54d 0H 0M 0S,34d 0H 0M 0S,log,fixed,2208,discrete,4,2.3,0.30000000000000004,3.85,FALSE,1.5,equal,1.35,0.8441293373360819
14400,BTC,distance,-1.3,30,11d 0H 0M 0S,42d 0H 0M 0S,log,fixed,66,discrete,4,1,1,3.05,FALSE,2,weighted,1.55,0.843873935577084
300,BTC,distance,-1.3,22,29d 0H 0M 0S,7d 0H 0M 0S,raw,fixed,8352,scaled,2,1.1,0.6000000000000001,5.4,FALSE,0.65,weighted,1.8,0.843725858867607
300,BTC,eg,-3.2,6,45d 0H 0M 0S,35d 0H 0M 0S,log,fixed,11232,discrete,2,1.4,1,3.8,FALSE,0.7000000000000001,scaled,1.15,0.84371330148525
14400,BTC,distance,-2.05,12,34d 0H 0M 0S,18d 0H 0M 0S,raw,fixed,204,discrete,3,2.75,0.55,5.6,TRUE,1.35,equal,1.9500000000000002,0.8436900321038189
86400,USDT,eg,-3.95,22,34d 0H 0M 0S,3d 0H 0M 0S,raw,fixed,28,scaled,4,1.75,0.9,4.55,FALSE,1.6500000000000001,equal,1.65,0.8436886330404745
86400,USDT,eg,-3.25,30,24d 0H 0M 0S,43d 0H 0M 0S,log,fixed,12,scaled,2,1.9,0.2,4.5,FALSE,1.9500000000000002,weighted,1.7000000000000002,0.8427609977085573
300,BTC,distance,-1.05,20,16d 0H 0M 0S,39d 0H 0M 0S,log,fixed,4608,discrete,3,2.9000000000000004,0.65,5.75,FALSE,0.1,equal,1.9500000000000002,0.8425268516661195
7200,BTC,distance,-3,30,23d 0H 0M 0S,33d 0H 0M 0S,raw,fixed,276,discrete,3,1.55,0.1,4.85,TRUE,0.9500000000000001,scaled,1.9,0.8421796368798427
7200,BTC,eg,-1,4,16d 0H 0M 0S,35d 0H 0M 0S,log,rolling,24,scaled,2,1.45,0.75,4.8,FALSE,0.65,weighted,1.85,0.8417617129202973
86400,USDT,distance,-3,8,36d 0H 0M 0S,32d 0H 0M 0S,raw,rolling,18,discrete,4,2.9000000000000004,0.30000000000000004,6.15,FALSE,0.4,scaled,1.9500000000000002,0.8413236763104665
86400,BTC,distance,-3.0500000000000003,18,4d 0H 0M 0S,10d 0H 0M 0S,raw,fixed,4,discrete,3,2.55,0.65,6.6,TRUE,0.45,scaled,1.45,0.8412790495794547
900,USDT,distance,-3.0500000000000003,16,51d 0H 0M 0S,27d 0H 0M 0S,log,fixed,2208,discrete,2,1.8,0.7000000000000001,6.6,TRUE,0.45,equal,1.85,0.841229867042869
86400,USDT,eg,-3,12,27d 0H 0M 0S,56d 0H 0M 0S,log,fixed,13,discrete,3,1.5,0.2,4.1,TRUE,2,scaled,1.5,0.8411222394168323
14400,USDT,eg,-2.75,16,5d 0H 0M 0S,10d 0H 0M 0S,log,rolling,30,discrete,4,2.7,0,4.7,FALSE,0.35000000000000003,weighted,1.65,0.8411035010229133
86400,BTC,distance,-1.65,16,43d 0H 0M 0S,28d 0H 0M 0S,raw,fixed,43,scaled,4,2.45,0.7000000000000001,5.550000000000001,FALSE,0,equal,1.9500000000000002,0.8400809525047033
14400,BTC,eg,-3.7,18,51d 0H 0M 0S,53d 0H 0M 0S,log,fixed,84,scaled,3,2.8,0.30000000000000004,5.2,FALSE,1.9500000000000002,scaled,1.35,0.8400619046750353
86400,BTC,distance,-2.5,26,36d 0H 0M 0S,55d 0H 0M 0S,log,rolling,13,scaled,2,2.45,0.6000000000000001,5.15,FALSE,0.8,equal,1.9500000000000002,0.8399643347241598
86400,USDT,eg,-2.45,4,31d 0H 0M 0S,42d 0H 0M 0S,raw,rolling,20,discrete,4,1.25,0.8,4.6,FALSE,1.25,weighted,1.65,0.8398448600803384
900,BTC,eg,-2.3,8,39d 0H 0M 0S,12d 0H 0M 0S,raw,fixed,3744,discrete,3,1.05,0.8,4.3,TRUE,1.9000000000000001,scaled,2,0.8398116910484493
300,BTC,eg,-3.6,20,18d 0H 0M 0S,55d 0H 0M 0S,raw,fixed,5184,discrete,3,2.85,0.1,5.45,FALSE,1.7000000000000002,scaled,1.35,0.8395645323872264
14400,BTC,eg,-2.7,14,56d 0H 0M 0S,27d 0H 0M 0S,log,fixed,324,scaled,2,1.55,0.4,6.15,FALSE,1,weighted,1.35,0.8389467554653479
900,USDT,distance,-3.6500000000000004,18,44d 0H 0M 0S,23d 0H 0M 0S,raw,rolling,1344,discrete,4,2.35,0,3.65,TRUE,0.6000000000000001,equal,1.2,0.8388226219769093
86400,BTC,eg,-3.35,14,34d 0H 0M 0S,19d 0H 0M 0S,log,rolling,10,scaled,4,1.15,0.45,5.15,FALSE,1.4500000000000002,scaled,1.9500000000000002,0.8387333674641272
300,BTC,eg,-1.45,24,26d 0H 0M 0S,48d 0H 0M 0S,raw,rolling,7488,discrete,4,1.2,0.25,4.6,FALSE,0.1,equal,1.05,0.838610410916806
14400,USDT,distance,-2.55,14,6d 0H 0M 0S,27d 0H 0M 0S,log,fixed,36,scaled,3,1.1,0,3.9,FALSE,0.05,equal,1.9500000000000002,0.8383567684612678
900,BTC,distance,-1.4,6,20d 0H 0M 0S,42d 0H 0M 0S,log,fixed,1056,discrete,3,2.05,0.75,6.800000000000001,FALSE,0.05,equal,1.6,0.8382401285250397
300,BTC,eg,-1.65,8,37d 0H 0M 0S,47d 0H 0M 0S,log,fixed,10656,discrete,3,2.4000000000000004,0.9500000000000001,4.6,FALSE,0.5,weighted,1.7000000000000002,0.8381502389367534
1800,BTC,distance,-1.85,28,12d 0H 0M 0S,23d 0H 0M 0S,log,rolling,576,discrete,2,2.5,0.45,3.55,FALSE,1.75,weighted,1.1,0.8376727203640266
300,USDT,distance,-1.7000000000000002,4,31d 0H 0M 0S,32d 0H 0M 0S,log,rolling,8928,discrete,3,1.75,0.55,3.15,TRUE,1.25,scaled,1.65,0.8376465102695176
1800,BTC,distance,-3.5,12,4d 0H 0M 0S,9d 0H 0M 0S,raw,fixed,192,discrete,3,2.4000000000000004,0.45,5.050000000000001,FALSE,1.9500000000000002,weighted,1,0.8375593734290635
86400,BTC,eg,-2.9000000000000004,20,23d 0H 0M 0S,39d 0H 0M 0S,raw,rolling,23,discrete,3,2.6500000000000004,0.25,6.5,FALSE,1.8,equal,1.6,0.8372203452171889
